cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao,hora_transacao
1453,810,20170927,Saque,-200.0,01:11:36 UTC
2665,810,20171005,Saque,-50.0,14:21:06 UTC
20497,810,20200212,Saque,-25.0,05:39:01 UTC
30064,810,20200317,Saque,-165.0,08:16:08 UTC
4192,43,20161023,Saque,-45.0,19:16:25 UTC
6273,43,20161025,Saque,-145.0,23:46:43 UTC
28131,43,20200603,Saque,-320.0,11:37:40 UTC
38103,43,20211126,Saque,-450.0,04:35:19 UTC
43010,43,20221221,Saque,-420.0,06:13:23 UTC
52504,43,20221229,Saque,-300.0,23:55:18 UTC
71378,43,20221229,Saque,-475.0,23:59:59.606823 UTC
25109,299,20221228,Saque,-40.0,18:48:53 UTC
27641,299,20221229,Saque,-185.0,19:09:24 UTC
5382,555,20120930,Saque,-45.0,10:36:44 UTC
10665,811,20200501,Saque,-105.0,13:51:44 UTC
12561,811,20200517,Saque,-485.0,01:59:33 UTC
14588,811,20200616,Saque,-490.0,17:46:11 UTC
17212,811,20200624,Saque,-300.0,08:28:12 UTC
17737,811,20200710,Saque,-335.0,13:05:11 UTC
22953,811,20200902,Saque,-170.0,16:29:23 UTC
29860,811,20201009,Saque,-420.0,01:45:58 UTC
63844,811,20220627,Saque,-460.0,06:43:44 UTC
24868,44,20211124,Saque,-75.0,20:10:37 UTC
1735,300,20210627,Saque,-610.0,20:21:36 UTC
14559,300,20220908,Saque,-220.0,08:23:00 UTC
24078,300,20221217,Saque,-45.0,05:35:44 UTC
68101,300,20221229,Saque,-125.0,23:59:59.293327 UTC
7893,812,20190202,Saque,-50.0,17:37:41 UTC
52977,812,20220423,Saque,-15.0,12:59:40 UTC
70451,812,20220629,Saque,-155.0,13:12:45 UTC
4064,45,20151106,Saque,-160.0,08:30:53 UTC
27520,45,20180616,Saque,-105.0,03:45:01 UTC
27596,45,20180616,Saque,-100.0,03:59:02 UTC
39200,45,20190602,Saque,-180.0,09:15:52 UTC
45179,45,20190930,Saque,-75.0,23:56:28 UTC
50717,45,20200715,Saque,-45.0,21:46:57 UTC
62733,45,20210214,Saque,-105.0,01:33:46 UTC
14706,301,20160823,Saque,-370.0,13:09:56 UTC
20486,301,20160919,Saque,-100.0,00:22:11 UTC
24332,301,20170601,Saque,-185.0,09:51:31 UTC
27430,301,20170612,Saque,-235.0,07:12:48 UTC
16437,557,20190926,Saque,-285.0,19:22:54 UTC
17864,557,20190928,Saque,-50.0,03:26:53 UTC
23534,557,20210810,Saque,-45.0,13:23:24 UTC
3016,813,20201108,Saque,-265.0,00:34:06 UTC
9207,813,20220517,Saque,-205.0,09:06:39 UTC
36516,813,20221031,Saque,-95.0,14:04:30 UTC
39775,813,20221229,Saque,-325.0,21:26:12 UTC
2329,46,20110709,Saque,-105.0,07:03:37 UTC
9881,46,20110822,Saque,-145.0,08:27:04 UTC
32611,46,20111122,Saque,-125.0,19:21:54 UTC
65935,46,20160902,Saque,-65.0,17:17:15 UTC
8917,302,20170805,Saque,-30.0,00:43:29 UTC
11361,302,20170830,Saque,-310.0,12:09:02 UTC
20185,302,20180115,Saque,-65.0,22:22:27 UTC
48357,302,20200221,Saque,-65.0,06:13:38 UTC
19882,558,20221018,Saque,-220.0,12:23:53 UTC
30346,558,20221025,Saque,-80.0,15:48:34 UTC
55752,558,20221229,Saque,-235.0,00:10:49 UTC
49075,814,20171215,Saque,-280.0,10:54:31 UTC
52242,814,20171226,Saque,-110.0,16:17:18 UTC
54664,814,20171226,Saque,-150.0,19:34:59 UTC
68730,814,20180910,Saque,-530.0,02:33:15 UTC
43436,47,20221229,Saque,-835.0,23:59:59.474521 UTC
45789,47,20221229,Saque,-550.0,23:59:59.099618 UTC
66395,47,20221229,Saque,-740.0,23:59:59.584244 UTC
52159,303,20200610,Saque,-125.0,17:45:25 UTC
21604,559,20161008,Saque,-115.0,17:32:00 UTC
36925,559,20181002,Saque,-585.0,18:04:05 UTC
67185,559,20221229,Saque,-455.0,23:59:57 UTC
58975,815,20221229,Saque,-60.0,23:59:59.974855 UTC
65360,815,20221229,Saque,-95.0,23:59:59.49726 UTC
14839,48,20210418,Saque,-330.0,07:25:58 UTC
28210,48,20221122,Saque,-140.0,08:58:50 UTC
29188,48,20221122,Saque,-50.0,11:37:40 UTC
51465,304,20200526,Saque,-575.0,07:52:19 UTC
11735,560,20210322,Saque,-95.0,01:19:46 UTC
39238,560,20220723,Saque,-340.0,23:24:14 UTC
41649,560,20220804,Saque,-100.0,06:55:43 UTC
33274,816,20200626,Saque,-150.0,15:49:47 UTC
44493,816,20200717,Saque,-125.0,17:09:49 UTC
49499,816,20200723,Saque,-440.0,12:41:43 UTC
12375,49,20211113,Saque,-225.0,22:02:20 UTC
61804,49,20221229,Saque,-135.0,23:59:59.002121 UTC
62401,49,20221229,Saque,-115.0,23:59:59.135549 UTC
14764,305,20221128,Saque,-215.0,09:12:35 UTC
67907,305,20221230,Saque,-30.0,00:00:00.293161 UTC
32405,561,20210821,Saque,-85.0,19:13:16 UTC
59843,561,20220126,Saque,-280.0,15:03:23 UTC
37249,817,20221215,Saque,-405.0,21:33:02 UTC
58603,817,20221229,Saque,-620.0,23:59:59 UTC
65662,817,20221229,Saque,-340.0,23:59:59.498196 UTC
71901,817,20221229,Saque,-70.0,23:59:59.306737 UTC
12927,50,20220324,Saque,-360.0,09:38:54 UTC
38908,50,20221124,Saque,-220.0,03:13:31 UTC
26251,306,20130102,Saque,-185.0,20:53:16 UTC
60650,306,20140804,Saque,-145.0,18:34:11 UTC
64673,306,20141007,Saque,-160.0,21:15:38 UTC
71081,306,20160403,Saque,-350.0,03:34:58 UTC
71848,306,20161005,Saque,-315.0,03:05:41 UTC
52584,562,20221229,Saque,-315.0,23:59:59.160527 UTC
65911,562,20221229,Saque,-145.0,23:59:59.743355 UTC
49939,818,20221001,Saque,-215.0,01:16:05 UTC
54724,818,20221115,Saque,-100.0,13:55:39 UTC
56676,818,20221117,Saque,-535.0,22:39:00 UTC
59894,818,20221211,Saque,-455.0,18:21:37 UTC
18114,51,20221229,Saque,-125.0,23:59:58 UTC
26611,51,20221229,Saque,-140.0,23:59:59.892056 UTC
62453,51,20221229,Saque,-145.0,23:59:59.194024 UTC
19006,307,20200331,Saque,-45.0,02:09:16 UTC
21938,307,20200331,Saque,-290.0,14:48:14 UTC
26374,307,20200721,Saque,-40.0,14:14:00 UTC
34756,307,20210720,Saque,-45.0,13:20:31 UTC
40890,307,20220501,Saque,-90.0,17:17:25 UTC
3868,563,20210713,Saque,-60.0,02:15:14 UTC
22757,563,20221229,Saque,-265.0,23:59:43 UTC
18240,819,20221229,Saque,-60.0,23:54:59 UTC
40649,819,20221230,Saque,-345.0,00:00:00.908015 UTC
4286,52,20220901,Saque,-100.0,18:30:44 UTC
13593,52,20221129,Saque,-300.0,02:17:17 UTC
21175,52,20221129,Saque,-865.0,09:21:59 UTC
61647,308,20221230,Saque,-40.0,00:00:00.452028 UTC
65142,308,20221230,Saque,-565.0,00:00:00.742466 UTC
10011,564,20150906,Saque,-130.0,02:17:59 UTC
21888,564,20160914,Saque,-125.0,17:21:33 UTC
37602,564,20170321,Saque,-295.0,01:13:20 UTC
50324,564,20170504,Saque,-330.0,09:54:16 UTC
57471,564,20170606,Saque,-515.0,07:10:41 UTC
68334,564,20170717,Saque,-865.0,13:50:46 UTC
9274,820,20180712,Saque,-130.0,02:07:36 UTC
50540,820,20220719,Saque,-165.0,17:15:52 UTC
65928,820,20221229,Saque,-350.0,23:13:40 UTC
27467,53,20141118,Saque,-445.0,23:44:31 UTC
33123,53,20141222,Saque,-80.0,09:49:47 UTC
38244,53,20150105,Saque,-65.0,04:03:15 UTC
57401,53,20150418,Saque,-75.0,16:12:31 UTC
39940,309,20191116,Saque,-100.0,15:09:18 UTC
55873,309,20221212,Saque,-50.0,03:11:56 UTC
57703,309,20221228,Saque,-545.0,12:06:54 UTC
59279,309,20221229,Saque,-300.0,08:28:12 UTC
62127,309,20221229,Saque,-100.0,18:55:25 UTC
63339,309,20221229,Saque,-335.0,19:07:46 UTC
59528,565,20221229,Saque,-170.0,23:59:59 UTC
24687,821,20130603,Saque,-185.0,09:37:51 UTC
26298,821,20130605,Saque,-170.0,03:50:04 UTC
8823,310,20201230,Saque,-195.0,07:03:56 UTC
10450,310,20201230,Saque,-245.0,07:06:58 UTC
60720,310,20221229,Saque,-300.0,23:59:59.557132 UTC
44711,566,20170819,Saque,-1845.0,08:33:09 UTC
69941,566,20180325,Saque,-290.0,04:37:09 UTC
69980,566,20180325,Saque,-230.0,09:01:56 UTC
18415,822,20230104,Saque,-60.0,07:55:58.324426 UTC
49130,822,20230104,Saque,-45.0,07:55:58.157845 UTC
54912,822,20230104,Saque,-900.0,07:55:58.943511 UTC
1361,55,20161126,Saque,-230.0,22:53:25 UTC
17308,55,20210611,Saque,-155.0,19:26:23 UTC
49836,55,20220902,Saque,-195.0,20:19:25 UTC
31718,311,20221108,Saque,-180.0,16:44:11 UTC
33113,311,20221109,Saque,-190.0,15:33:17 UTC
38739,311,20221220,Saque,-235.0,11:09:36 UTC
50337,311,20221229,Saque,-185.0,23:59:26 UTC
55385,311,20221229,Saque,-255.0,23:59:59 UTC
32413,567,20140308,Saque,-175.0,11:13:23 UTC
43700,567,20150426,Saque,-410.0,11:17:35 UTC
51873,567,20150607,Saque,-540.0,23:43:55 UTC
54911,567,20150611,Saque,-40.0,02:09:39 UTC
61895,567,20150827,Saque,-105.0,04:08:14 UTC
4872,56,20221020,Saque,-85.0,03:37:23 UTC
6639,56,20221020,Saque,-395.0,15:18:11 UTC
46916,56,20221229,Saque,-115.0,23:59:59.820455 UTC
71905,56,20221229,Saque,-230.0,23:59:59.172722 UTC
1866,312,20221111,Saque,-140.0,20:40:18 UTC
71802,312,20221229,Saque,-60.0,23:59:59.301049 UTC
11956,568,20201021,Saque,-320.0,18:40:58 UTC
49484,568,20221229,Saque,-265.0,23:59:22 UTC
51047,568,20221229,Saque,-160.0,23:59:24 UTC
19078,824,20160531,Saque,-60.0,01:25:20 UTC
34665,824,20160724,Saque,-70.0,15:27:13 UTC
37207,824,20160729,Saque,-155.0,08:44:01 UTC
63803,824,20170331,Saque,-165.0,08:15:53 UTC
68281,824,20170502,Saque,-190.0,04:42:50 UTC
24045,57,20200202,Saque,-470.0,12:42:18 UTC
34565,57,20220813,Saque,-35.0,15:11:29 UTC
58944,57,20221227,Saque,-60.0,10:19:59 UTC
29316,313,20221229,Saque,-190.0,23:59:59.175138 UTC
35431,313,20221229,Saque,-610.0,23:59:59.690796 UTC
46915,313,20221229,Saque,-500.0,23:59:59.51877 UTC
61353,313,20221229,Saque,-125.0,23:59:59.946925 UTC
62552,313,20221229,Saque,-575.0,23:59:59.23165 UTC
5462,569,20170206,Saque,-115.0,13:55:33 UTC
8843,569,20170209,Saque,-115.0,05:23:03 UTC
18712,569,20200419,Saque,-260.0,14:14:38 UTC
18986,569,20200611,Saque,-160.0,06:39:11 UTC
12212,825,20220806,Saque,-105.0,15:26:38 UTC
61533,825,20221230,Saque,-180.0,00:00:00.987641 UTC
67956,825,20221230,Saque,-605.0,00:00:00.772394 UTC
54740,58,20221230,Saque,-125.0,00:00:00.214973 UTC
55959,58,20221230,Saque,-35.0,00:00:00.048877 UTC
8483,570,20220206,Saque,-200.0,23:02:11 UTC
69911,570,20221229,Saque,-155.0,23:59:07 UTC
5319,826,20171021,Saque,-210.0,06:46:11 UTC
13714,826,20180228,Saque,-165.0,13:59:19 UTC
45094,826,20180815,Saque,-945.0,02:40:31 UTC
63914,826,20190629,Saque,-550.0,15:11:49 UTC
14393,315,20221229,Saque,-75.0,23:59:59.627257 UTC
28185,315,20221229,Saque,-130.0,23:59:59.102126 UTC
39953,315,20221229,Saque,-75.0,23:59:59.706017 UTC
58216,315,20221229,Saque,-225.0,23:59:59.782592 UTC
16547,571,20190201,Saque,-360.0,00:08:27 UTC
23868,571,20210227,Saque,-290.0,05:57:04 UTC
28619,571,20211015,Saque,-105.0,13:29:46 UTC
50908,571,20221230,Saque,-135.0,00:00:00.944134 UTC
16278,827,20221229,Saque,-145.0,23:59:40 UTC
36875,827,20221230,Saque,-170.0,00:00:00.299212 UTC
44056,827,20221230,Saque,-55.0,00:00:00.017329 UTC
55781,827,20221230,Saque,-230.0,00:00:00.180089 UTC
26430,60,20190120,Saque,-120.0,10:54:17 UTC
34494,60,20190402,Saque,-535.0,21:20:33 UTC
41425,60,20190410,Saque,-55.0,20:26:18 UTC
15685,828,20221122,Saque,-90.0,16:12:15 UTC
48916,828,20221230,Saque,-545.0,00:00:00.855251 UTC
51494,828,20221230,Saque,-100.0,00:00:00.231058 UTC
60913,828,20221230,Saque,-90.0,00:00:00.456913 UTC
71216,828,20221230,Saque,-365.0,00:00:00.363526 UTC
8963,61,20160706,Saque,-180.0,18:19:52 UTC
9321,61,20160706,Saque,-705.0,19:44:59 UTC
22114,61,20180131,Saque,-135.0,23:56:25 UTC
71694,61,20221229,Saque,-90.0,23:30:58 UTC
26348,317,20210509,Saque,-60.0,17:28:34 UTC
44170,317,20221229,Saque,-125.0,23:35:59 UTC
46166,317,20221229,Saque,-85.0,23:50:08 UTC
69757,317,20221230,Saque,-215.0,00:00:00.052211 UTC
48006,573,20221229,Saque,-220.0,23:59:59.648472 UTC
64732,573,20221229,Saque,-135.0,23:59:59.75045 UTC
2051,829,20200416,Saque,-55.0,17:01:31 UTC
11858,829,20200905,Saque,-160.0,13:23:35 UTC
22497,829,20211015,Saque,-95.0,11:24:23 UTC
26720,829,20211129,Saque,-100.0,02:20:05 UTC
42525,829,20221210,Saque,-195.0,19:34:21 UTC
45501,829,20221229,Saque,-85.0,23:50:05 UTC
48947,829,20221230,Saque,-145.0,00:00:00.991462 UTC
68224,829,20221230,Saque,-70.0,00:00:00.576407 UTC
19357,62,20121027,Saque,-50.0,07:38:53 UTC
24863,62,20170519,Saque,-275.0,11:41:40 UTC
25652,62,20170519,Saque,-170.0,13:03:21 UTC
29202,62,20170522,Saque,-625.0,04:11:32 UTC
31190,62,20170601,Saque,-50.0,16:22:49 UTC
42208,62,20170727,Saque,-535.0,08:52:39 UTC
11132,318,20190104,Saque,-230.0,10:48:24 UTC
22634,318,20211005,Saque,-665.0,13:58:46 UTC
26310,318,20211006,Saque,-170.0,08:33:08 UTC
32886,318,20220622,Saque,-75.0,15:39:08 UTC
38520,318,20221203,Saque,-90.0,04:28:39 UTC
45780,318,20221229,Saque,-195.0,17:05:08 UTC
24246,574,20190502,Saque,-50.0,16:01:27 UTC
57973,574,20220507,Saque,-565.0,15:27:58 UTC
10384,830,20180322,Saque,-175.0,20:23:46 UTC
16331,830,20180527,Saque,-285.0,08:20:33 UTC
37118,830,20190815,Saque,-505.0,09:01:51 UTC
69812,830,20221229,Saque,-65.0,16:43:16 UTC
6477,63,20190517,Saque,-80.0,01:55:48 UTC
45265,63,20221229,Saque,-85.0,22:28:45 UTC
51369,63,20221229,Saque,-175.0,23:45:08 UTC
70639,63,20221230,Saque,-60.0,00:00:00.08759 UTC
39211,319,20221217,Saque,-50.0,10:23:11 UTC
21378,575,20160118,Saque,-695.0,18:01:17 UTC
50357,575,20180301,Saque,-125.0,00:51:39 UTC
4682,831,20160402,Saque,-135.0,11:40:03 UTC
17335,831,20180504,Saque,-45.0,08:27:34 UTC
40270,831,20220202,Saque,-120.0,03:05:19 UTC
6263,64,20160617,Saque,-250.0,23:32:19 UTC
2196,320,20170908,Saque,-485.0,05:26:43 UTC
27801,320,20211203,Saque,-130.0,14:22:59 UTC
52106,320,20221129,Saque,-170.0,07:29:00 UTC
61723,320,20221229,Saque,-85.0,20:41:50 UTC
24762,576,20170902,Saque,-105.0,07:17:21 UTC
27850,576,20170902,Saque,-490.0,09:52:54 UTC
35080,576,20171022,Saque,-580.0,19:05:26 UTC
54284,576,20190809,Saque,-500.0,01:42:53 UTC
45017,65,20210527,Saque,-135.0,04:42:02 UTC
68254,65,20220512,Saque,-65.0,17:36:05 UTC
22854,321,20210101,Saque,-185.0,17:55:46 UTC
29993,321,20220829,Saque,-120.0,18:21:58 UTC
46722,321,20221229,Saque,-90.0,19:00:01 UTC
57310,321,20221229,Saque,-190.0,23:59:47 UTC
69126,321,20221229,Saque,-835.0,23:59:59.579506 UTC
7055,577,20160502,Saque,-85.0,20:59:39 UTC
15863,577,20160608,Saque,-510.0,08:08:20 UTC
26387,577,20170101,Saque,-80.0,19:11:15 UTC
37251,577,20170608,Saque,-640.0,01:22:59 UTC
50912,577,20171209,Saque,-150.0,12:53:00 UTC
52872,577,20190707,Saque,-170.0,16:21:18 UTC
9929,833,20150329,Saque,-505.0,09:46:01 UTC
13892,833,20150410,Saque,-190.0,22:45:12 UTC
31975,833,20190822,Saque,-215.0,14:19:38 UTC
32294,833,20190824,Saque,-1660.0,00:24:02 UTC
36269,833,20200102,Saque,-275.0,00:52:41 UTC
50625,833,20200617,Saque,-110.0,09:18:53 UTC
59505,833,20200912,Saque,-145.0,11:33:33 UTC
4404,66,20210613,Saque,-120.0,21:58:53 UTC
32438,66,20210807,Saque,-65.0,07:07:16 UTC
42892,66,20210926,Saque,-55.0,12:16:54 UTC
69246,66,20220429,Saque,-230.0,21:04:53 UTC
16070,322,20141207,Saque,-185.0,07:21:36 UTC
17483,322,20150821,Saque,-140.0,21:33:18 UTC
29589,322,20180909,Saque,-240.0,14:31:33 UTC
33128,322,20181004,Saque,-230.0,09:11:45 UTC
34477,322,20181012,Saque,-170.0,05:28:40 UTC
59732,322,20181228,Saque,-770.0,16:11:32 UTC
65372,322,20190120,Saque,-300.0,01:43:50 UTC
14789,578,20221126,Saque,-110.0,05:30:30 UTC
38645,578,20221230,Saque,-150.0,00:00:00.533485 UTC
57279,578,20221230,Saque,-50.0,00:00:00.163638 UTC
11718,834,20150921,Saque,-50.0,19:56:41 UTC
35721,834,20161225,Saque,-70.0,17:47:56 UTC
8359,323,20150930,Saque,-80.0,11:01:41 UTC
10195,323,20150930,Saque,-30.0,11:15:29 UTC
14627,323,20160129,Saque,-95.0,01:05:21 UTC
15634,323,20160204,Saque,-230.0,02:23:13 UTC
61844,323,20221229,Saque,-55.0,23:14:37 UTC
20092,579,20190210,Saque,-145.0,22:06:58 UTC
41253,579,20200224,Saque,-150.0,01:49:39 UTC
53048,579,20200420,Saque,-480.0,09:45:54 UTC
51613,835,20221227,Saque,-340.0,02:52:45 UTC
14214,68,20210504,Saque,-430.0,21:19:58 UTC
55305,68,20221228,Saque,-65.0,14:09:35 UTC
10572,324,20220812,Saque,-440.0,02:10:59 UTC
53047,324,20221229,Saque,-275.0,23:59:58 UTC
8924,580,20140719,Saque,-195.0,20:31:49 UTC
30119,580,20161102,Saque,-40.0,01:37:53 UTC
13757,836,20221229,Saque,-140.0,23:59:42 UTC
2907,69,20191112,Saque,-20.0,07:07:29 UTC
13142,325,20140909,Saque,-235.0,20:54:51 UTC
15734,325,20141120,Saque,-275.0,01:25:04 UTC
43192,325,20160928,Saque,-345.0,10:07:45 UTC
70891,325,20170618,Saque,-65.0,05:59:33 UTC
39037,581,20190206,Saque,-235.0,08:27:00 UTC
10036,837,20140710,Saque,-370.0,17:30:05 UTC
30662,837,20161105,Saque,-15.0,23:37:42 UTC
56432,837,20171007,Saque,-45.0,17:06:40 UTC
23500,70,20221229,Saque,-335.0,09:55:45 UTC
46465,70,20221230,Saque,-135.0,00:00:00.093627 UTC
56259,70,20221230,Saque,-65.0,00:00:00.946862 UTC
16193,326,20181201,Saque,-300.0,15:32:13 UTC
25015,326,20190205,Saque,-175.0,15:11:38 UTC
42142,326,20190713,Saque,-55.0,22:17:15 UTC
48163,326,20220605,Saque,-225.0,07:06:55 UTC
14229,582,20130509,Saque,-245.0,13:04:07 UTC
15362,582,20130610,Saque,-110.0,14:23:17 UTC
16608,582,20130703,Saque,-220.0,22:00:14 UTC
30486,582,20150211,Saque,-1270.0,17:46:20 UTC
23252,838,20141118,Saque,-60.0,00:40:42 UTC
26754,838,20141119,Saque,-150.0,00:57:53 UTC
39849,838,20150403,Saque,-465.0,01:46:30 UTC
56804,838,20190411,Saque,-790.0,16:28:45 UTC
58652,838,20190418,Saque,-105.0,13:45:46 UTC
6269,71,20140203,Saque,-80.0,01:02:09 UTC
61379,71,20190311,Saque,-125.0,12:56:00 UTC
25812,327,20221229,Saque,-85.0,00:11:14 UTC
37517,327,20221229,Saque,-335.0,23:14:54 UTC
10528,583,20200727,Saque,-780.0,20:48:02 UTC
21762,583,20210404,Saque,-145.0,18:36:50 UTC
27673,583,20210523,Saque,-185.0,14:42:40 UTC
28112,583,20210527,Saque,-110.0,17:45:34 UTC
40079,583,20221229,Saque,-665.0,07:27:04 UTC
55169,583,20221229,Saque,-195.0,23:59:44 UTC
71061,583,20221229,Saque,-245.0,23:59:59.389092 UTC
5589,839,20170113,Saque,-70.0,01:23:08 UTC
14355,839,20170212,Saque,-785.0,23:17:49 UTC
31235,839,20170510,Saque,-175.0,08:31:49 UTC
37642,839,20170615,Saque,-275.0,21:21:57 UTC
50769,839,20170621,Saque,-840.0,18:13:29 UTC
65524,839,20170924,Saque,-20.0,21:01:27 UTC
13394,72,20220428,Saque,-320.0,11:38:13 UTC
59927,72,20221229,Saque,-280.0,23:48:55 UTC
25191,328,20170824,Saque,-275.0,00:26:46 UTC
48649,328,20180926,Saque,-190.0,14:09:46 UTC
18863,584,20150601,Saque,-240.0,04:32:04 UTC
21694,584,20150606,Saque,-125.0,04:59:38 UTC
33641,584,20150626,Saque,-50.0,08:35:34 UTC
17630,840,20130418,Saque,-220.0,11:59:05 UTC
29013,73,20150324,Saque,-200.0,02:51:31 UTC
23829,329,20211126,Saque,-60.0,03:51:28 UTC
38174,329,20220406,Saque,-465.0,17:58:02 UTC
6472,585,20221205,Saque,-30.0,15:32:40 UTC
9121,585,20221206,Saque,-320.0,04:24:59 UTC
26526,585,20221230,Saque,-1170.0,00:00:00 UTC
41166,585,20221230,Saque,-295.0,00:00:00.931259 UTC
65225,585,20221230,Saque,-100.0,00:00:00.215618 UTC
10777,841,20200518,Saque,-70.0,16:47:43 UTC
57160,74,20221109,Saque,-40.0,07:17:14 UTC
40758,330,20221229,Saque,-125.0,23:59:59.273082 UTC
43158,330,20221229,Saque,-790.0,23:59:59.41674 UTC
7642,586,20211224,Saque,-70.0,08:52:05 UTC
19224,586,20220829,Saque,-125.0,09:29:46 UTC
21383,586,20220902,Saque,-70.0,11:13:19 UTC
68143,586,20221229,Saque,-95.0,23:59:59.597743 UTC
71806,586,20221229,Saque,-55.0,23:59:59.71737 UTC
44355,842,20221230,Saque,-570.0,00:00:00.988777 UTC
6286,75,20110802,Saque,-1695.0,20:15:25 UTC
24972,75,20150725,Saque,-185.0,23:25:22 UTC
27971,75,20150726,Saque,-125.0,05:20:28 UTC
29464,75,20150730,Saque,-55.0,10:10:34 UTC
42230,75,20190527,Saque,-165.0,17:46:39 UTC
23050,331,20220102,Saque,-200.0,09:08:30 UTC
23947,331,20220103,Saque,-125.0,04:26:59 UTC
59729,587,20221229,Saque,-190.0,21:48:28 UTC
19362,843,20191108,Saque,-315.0,16:37:38 UTC
21871,843,20200204,Saque,-55.0,20:28:04 UTC
22342,843,20200526,Saque,-65.0,17:22:03 UTC
27484,843,20200630,Saque,-100.0,04:18:23 UTC
38918,843,20201110,Saque,-90.0,17:25:14 UTC
41372,843,20201207,Saque,-560.0,02:41:05 UTC
56078,843,20210518,Saque,-145.0,04:49:55 UTC
50559,76,20221006,Saque,-50.0,09:25:24 UTC
8756,332,20200924,Saque,-345.0,06:53:17 UTC
31966,588,20221217,Saque,-105.0,09:57:57 UTC
15736,844,20221229,Saque,-585.0,19:18:04 UTC
26780,844,20221229,Saque,-760.0,23:59:59.706716 UTC
70902,77,20221229,Saque,-70.0,18:22:35 UTC
16230,333,20200706,Saque,-160.0,07:31:44 UTC
29346,333,20210719,Saque,-515.0,23:36:56 UTC
27402,589,20190818,Saque,-170.0,05:09:40 UTC
44578,589,20200113,Saque,-150.0,09:18:22 UTC
46204,589,20200125,Saque,-700.0,01:25:21 UTC
49640,589,20200410,Saque,-415.0,18:24:40 UTC
50609,589,20200413,Saque,-410.0,12:27:17 UTC
53035,589,20200418,Saque,-55.0,18:22:25 UTC
10563,845,20220718,Saque,-350.0,23:31:26 UTC
65464,845,20221230,Saque,-175.0,00:00:00.957035 UTC
69623,78,20221230,Saque,-300.0,00:00:00.809693 UTC
2575,334,20161203,Saque,-135.0,20:43:18 UTC
3095,334,20161205,Saque,-255.0,13:17:06 UTC
18592,334,20190917,Saque,-220.0,00:26:33 UTC
57592,334,20221230,Saque,-230.0,00:00:00.605375 UTC
12175,590,20181111,Saque,-105.0,12:05:04 UTC
31193,590,20190315,Saque,-95.0,23:11:06 UTC
36726,590,20190330,Saque,-410.0,08:12:50 UTC
17053,846,20200522,Saque,-210.0,05:20:06 UTC
18304,846,20200530,Saque,-55.0,17:57:33 UTC
36707,846,20200629,Saque,-480.0,12:40:19 UTC
39208,846,20200630,Saque,-130.0,05:42:17 UTC
60174,846,20221228,Saque,-565.0,02:05:19 UTC
65905,846,20221230,Saque,-105.0,00:00:00 UTC
2839,79,20221229,Saque,-245.0,16:26:51 UTC
22391,79,20221230,Saque,-110.0,00:00:00.265988 UTC
14813,335,20221017,Saque,-75.0,15:44:01 UTC
26651,335,20221229,Saque,-900.0,23:58:21 UTC
40898,335,20221229,Saque,-690.0,23:59:59.223959 UTC
61119,335,20221229,Saque,-50.0,23:59:59.650784 UTC
15165,591,20220915,Saque,-475.0,15:46:45 UTC
42916,591,20221227,Saque,-155.0,18:08:25 UTC
53713,591,20221229,Saque,-70.0,23:58:53 UTC
21824,80,20161006,Saque,-120.0,18:35:44 UTC
33550,80,20171202,Saque,-85.0,17:02:03 UTC
39486,80,20190724,Saque,-30.0,06:56:24 UTC
42045,80,20191208,Saque,-110.0,04:04:39 UTC
43204,80,20200105,Saque,-430.0,16:11:05 UTC
52887,80,20200629,Saque,-900.0,00:43:23 UTC
53691,80,20200629,Saque,-95.0,00:45:20 UTC
70299,80,20221229,Saque,-100.0,23:58:14 UTC
14257,336,20210114,Saque,-400.0,20:24:29 UTC
33632,336,20210807,Saque,-400.0,14:48:56 UTC
42727,336,20210920,Saque,-170.0,15:10:16 UTC
45617,336,20210923,Saque,-45.0,04:52:58 UTC
53445,336,20221113,Saque,-80.0,01:41:40 UTC
61199,336,20221229,Saque,-940.0,23:53:25 UTC
11502,592,20150902,Saque,-175.0,02:42:29 UTC
47352,592,20200701,Saque,-995.0,09:02:17 UTC
62799,592,20221125,Saque,-115.0,01:20:06 UTC
10494,848,20221223,Saque,-330.0,01:33:04 UTC
68791,848,20221229,Saque,-130.0,23:59:59.346213 UTC
5096,81,20210417,Saque,-95.0,00:06:58 UTC
17746,337,20200530,Saque,-340.0,10:45:41 UTC
37292,593,20221210,Saque,-345.0,05:47:00 UTC
39669,593,20221229,Saque,-545.0,21:24:10 UTC
51316,593,20221229,Saque,-175.0,23:59:46 UTC
52517,593,20221229,Saque,-435.0,23:59:58 UTC
63235,593,20221229,Saque,-225.0,23:59:59.393941 UTC
15212,82,20190919,Saque,-625.0,07:40:39 UTC
34346,82,20200518,Saque,-140.0,11:03:30 UTC
35230,82,20200518,Saque,-205.0,18:29:42 UTC
45283,82,20200706,Saque,-185.0,22:14:00 UTC
38890,338,20220322,Saque,-50.0,20:37:21 UTC
34469,594,20211024,Saque,-105.0,02:08:53 UTC
3318,850,20140402,Saque,-160.0,07:25:40 UTC
5153,850,20140420,Saque,-45.0,19:13:15 UTC
18507,850,20140806,Saque,-70.0,07:41:19 UTC
19255,850,20140812,Saque,-85.0,20:18:36 UTC
51032,850,20180314,Saque,-165.0,18:36:32 UTC
